# ID	name	start	stop	frame	product	description	function	cogcats	status_region	status_function	type	region_number	function_number
MYCO-DSM44623_01531	-	1537104	1536262	-1	short chain dehydrogenase/reductase family oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01532	-	1538481	1537201	-1	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01533	-	1539266	1538619	-3	nitroreductase family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01534	-	1540378	1539266	-2	acyl-CoA dehydrogenase domain-containing protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01535	-	1541559	1540375	-1	acyl-CoA dehydrogenase domain-containing protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01536	-	1541797	1543554	1	nitric oxide reductase activation protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01537	-	1543610	1544467	2	putative denitrification regulatory protein nirQ	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01538	-	1544558	1545676	2	amino acid ABC transporter substrate-binding protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01539	-	1545682	1546830	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01540	-	1546823	1547812	2	NAD dependent epimerase/dehydratase family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01541	-	1547812	1549026	1	cytochrome P450 superfamily protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01542	-	1549118	1550602	2	aldehyde dehydrogenase family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01543	-	1550828	1551976	2	acetyl-CoA acetyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01544	-	1551973	1552764	1	carnitinyl-CoA dehydratase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01545	-	1553890	1552874	-2	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01546	-	1554387	1553887	-1	isoprenylcysteine carboxyl methyltransferase (icmt) family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01547	-	1555490	1554408	-3	transferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01548	-	1555582	1556730	1	putative nucleoside-diphosphate sugar epimerase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01549	-	1556727	1557449	3	caax amino protease	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01550	-	1558809	1557451	-1	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01551	-	1559715	1558903	-1	enoyl-CoA hydratase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01552	-	1559836	1560918	1	Mcr protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01553	-	1560968	1561732	2	3-hydroxyacyl-CoA dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01554	-	1562015	1561872	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01555	-	1562307	1564622	3	mmpL protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01556	-	1564689	1565321	3	methyltransferase family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01557	-	1566031	1565318	-2	NAD-dependent deacetylase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01558	-	1566069	1566434	3	GntR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01559	-	1567011	1566490	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01560	-	1567087	1567530	1	pyridoxamine 5'-phosphate oxidase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01561	-	1567579	1567803	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01562	-	1568371	1567838	-2	Putative lumazine-binding protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01563	-	1568483	1569055	2	base excision DNA repair protein, HhH-GPD family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01564	-	1569084	1569230	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01565	-	1570364	1569303	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01566	-	1571167	1570412	-2	putative ala-, pro-rich protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01567	-	1571282	1572625	2	mannosyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01568	phhB	1572906	1572622	-1	pterin-4-alpha-carbinolamine dehydratase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01569	-	1573192	1572977	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01570	-	1573350	1573742	3	NUDIX family hydrolase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01571	-	1574199	1577897	3	nitrate reductase, alpha subunit	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01572	-	1577923	1579542	1	narH	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01573	-	1579539	1580207	3	narJ	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01574	-	1580200	1580934	1	respiratory nitrate reductase subunit gamma	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01575	-	1581132	1583021	3	GTP-binding translation elongation factor	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01576	-	1583028	1584962	3	extracellular solute-binding protein, family protein 5	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01577	-	1585583	1584969	-3	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01578	-	1585640	1586554	2	N-Acetyl-1-D-myo-Inosityl-2-amino-2-deoxy-alpha- D-glucopyranoside deacetylase MshB	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01579	-	1586588	1586695	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01580	-	1586647	1587108	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01581	-	1587430	1589868	1	FO synthase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01582	-	1590012	1590671	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01583	-	1591028	1590696	-3	low molecular weight T-cell antigen TB8.4	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01584	-	1591402	1591728	1	ferredoxin fdxC	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01585	-	1591737	1592855	3	N-succinyldiaminopimelate aminotransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01586	-	1592951	1595314	2	OB-fold nucleic acid binding domain-containing protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01587	-	1595489	1601932	2	mycocerosic acid synthase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01588	-	1603102	1601945	-2	PPE family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01589	-	1604364	1603177	-1	PPE family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01590	-	1605127	1605822	1	adenylylsulfate kinase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01591	sat	1605819	1607078	3	sulfate adenylyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01592	-	1607075	1607392	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01593	-	1608101	1607415	-3	putative integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01594	-	1609855	1608119	-2	acyl-CoA synthetase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01595	-	1611623	1609950	-3	PPE family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01597	-	1613591	1611951	-3	DNA-binding protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01598	pruA	1613675	1615306	2	1-pyrroline-5-carboxylate dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01599	-	1615306	1616265	1	proline dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01600	-	1616993	1616382	-3	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01601	-	1618178	1617009	-3	lipid-transfer protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01602	-	1618624	1618175	-2	acyl dehydratase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01603	-	1619040	1618621	-1	putative nucleic-acid-binding protein containing a Zn-ribbon	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01604	-	1619585	1619040	-3	nucleic-acid-binding protein containing a Zn-ribbon	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01605	-	1619784	1621244	3	aldehyde dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01606	-	1621377	1622285	3	hydrolase, alpha/beta hydrolase family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01607	-	1622315	1623730	2	acyl-CoA synthetase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01608	-	1623846	1625159	3	major facilitator family protein transporter	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01609	-	1626076	1625156	-2	transferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01610	-	1626448	1627266	1	PE family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01611	-	1627304	1628461	2	PPE family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01612	-	1628563	1629687	1	succinyl-diaminopimelate desuccinylase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01613	-	1631714	1629684	-3	TPR repeat-containing protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01614	-	1631889	1632452	3	lysine decarboxylase superfamily protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01615	-	1632528	1634306	3	long-chain-acyl-CoA synthetase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01616	folP2	1634434	1635309	1	FolP2	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01617	-	1635306	1636304	3	putative glucosyl-3-phosphoglycerate synthase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01618	-	1636364	1636726	2	DivIVA domain-containing protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01619	-	1636729	1637310	1	DNA-3-methyladenine glycosylase I	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01620	-	1637477	1637650	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01621	-	1638835	1637678	-2	glycogen synthase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01622	glgC	1639005	1640219	3	glucose-1-phosphate adenylyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01623	-	1641011	1640337	-3	isoprenylcysteine carboxyl methyltransferase (icmt) family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01624	-	1642662	1641019	-1	ABC transporter transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01625	-	1643624	1642659	-3	ABC transporter ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01626	-	1644270	1643614	-1	transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01627	-	1644992	1644324	-3	O-methyltransferase, family protein 3	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01628	sigE	1645194	1645949	3	RNA polymerase sigma factor SigE	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01629	-	1646065	1646487	1	RNA polymerase sigma-70 factor	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01630	-	1646642	1648156	2	trypsin	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01631	-	1648157	1648576	2	sec-independent translocase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01632	-	1649738	1648584	-3	Mrp protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01633	-	1651186	1649825	-2	membrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01634	-	1651833	1651291	-1	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01635	-	1653137	1651830	-3	Mg/Co/Ni transporter MgtE	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01636	-	1653776	1653198	-3	proline and glycine rich transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01637	-	1653960	1654487	3	putative transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01638	-	1654511	1655923	2	lpqY	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01639	-	1655920	1656858	1	sugA	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01640	-	1656848	1657687	2	sugB	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01641	sugC	1657692	1658870	3	ABC transporter ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01642	-	1658867	1659460	2	Suppressor of fused protein (SUFU)	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01643	-	1660436	1659543	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01644	corA	1661712	1660573	-1	magnesium and cobalt transport protein CorA	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01645	-	1661848	1662837	1	malate dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01646	-	1662912	1664111	3	NAD-dependent malic enzyme	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01647	-	1664108	1664980	2	lpqZ	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01648	-	1665837	1664986	-1	short chain alcohol dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01649	-	1666776	1665949	-1	short chain alcohol dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01650	-	1670580	1666858	-1	alpha-ketoglutarate decarboxylase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01651	-	1671650	1670871	-3	membrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01652	-	1671924	1673936	3	drug transporter	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01653	-	1677373	1673933	-2	ATPase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01654	-	1677844	1677425	-2	lprE	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01655	-	1678127	1679830	2	ATP-dependent rna helicase, dead/deah box family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01656	-	1679827	1680966	1	acyltransferase, putative	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01657	-	1681748	1681167	-3	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01658	-	1682977	1681748	-2	putative cytochrome P450	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01659	-	1684526	1683105	-3	oxidoreductase, FAD-binding	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01660	-	1684553	1685374	2	uracil-DNA glycosylase superfamily protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01661	-	1685371	1686501	1	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01662	-	1686549	1687580	3	alkanal monooxygenase alpha chain	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01663	-	1691529	1687588	-1	cyclic diguanylate phosphodiesterase domain-containing protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01664	-	1692109	1691675	-2	HIT family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01665	-	1692193	1693581	1	amidase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01666	-	1694078	1693587	-3	T/U mismatch-specific DNA glycosylase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01667	-	1694119	1695243	1	chain A, Myco adenylyl cyclase, holoenzyme, inhibited state	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01668	-	1695523	1696095	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01669	-	1697905	1696139	-2	serine/threonine-protein kinase PknE	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01670	-	1700000	1698084	-3	transmembrane ABC transporter ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01671	-	1701781	1699997	-2	ABC transporter ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01672	-	1701945	1702502	3	lprB	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01673	-	1702511	1703041	2	LprC protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01674	-	1703639	1703136	-3	phosphoglycerate mutase family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01675	sbcD	1703803	1704954	1	DNA repair exonuclease SbcD	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01676	-	1704951	1707572	3	hydrolase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01677	-	1707668	1708912	2	alpha/beta hydrolase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01678	-	1710533	1708899	-3	extracellular solute-binding protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01679	-	1712403	1710568	-1	ABC transporter, ATP-binding protein OppD	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01680	oppC	1713434	1712400	-3	ABC transporter permease	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01681	-	1714408	1713431	-2	ABC transporter, permease protein OppB	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01682	-	1714621	1715112	1	carbonic anhydrase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01683	-	1715580	1715191	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01684	cysD	1715744	1716673	2	sulfate adenylyltransferase subunit 2	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01685	cysNC	1716673	1718514	1	bifunctional sulfate adenylyltransferase subunit 1/adenylylsulfate kinase protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01686	-	1718579	1719058	2	StaS protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01687	-	1719465	1719076	-1	glyoxalase/bleomycin resistance protein/dioxygenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01688	-	1719961	1719509	-2	glyoxalase/bleomycin resistance protein/dioxygenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01689	-	1719989	1720867	2	flavin-dependent oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01690	-	1720937	1721803	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01691	-	1723538	1721820	-3	TrkA domain-containing protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01692	-	1724105	1723734	-3	steroid delta-isomerase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01693	-	1724174	1724704	2	nudix hydrolase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01694	-	1724765	1725274	2	secreted protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01695	-	1725979	1725290	-2	NLP/P60 family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01696	-	1726154	1726477	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01697	-	1726685	1727827	2	phage integrase family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01698	-	1728101	1728301	2	DNA binding domain, excisionase family	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01699	-	1728446	1728604	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01700	-	1728708	1728935	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01701	-	1729341	1728991	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01702	-	1729381	1731339	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01703	-	1731894	1732241	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01704	-	1732644	1733063	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01705	-	1733488	1736334	1	bacteriophage-like membrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01706	-	1736424	1737263	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01707	-	1737724	1738077	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01708	-	1738070	1738423	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01709	-	1738642	1738785	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01710	-	1739770	1738805	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01711	-	1739936	1740367	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01712	-	1741593	1741318	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01713	-	1741763	1741590	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01714	-	1742137	1741760	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01715	-	1742341	1742266	-1	tRNA	-	-	-	status 3	annotated	tRNA	5	6
MYCO-DSM44623_01716	argS	1742457	1744109	3	arginyl-tRNA synthetase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01717	lysA	1744106	1745524	2	diaminopimelate decarboxylase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01718	thrA	1745529	1746854	3	homoserine dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01719	thrC_1	1746851	1747933	2	threonine synthase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01720	-	1747974	1748909	3	homoserine kinase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01721	-	1749000	1748893	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01722	-	1749177	1751045	3	transcription termination factor Rho	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01723	rpmE	1751219	1751449	2	50S ribosomal protein L31	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01724	prfA	1751549	1752622	2	peptide chain release factor 1	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01725	-	1752651	1753541	3	HemK family modification methylase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01726	-	1753525	1754184	1	sua5/YciO/YrdC/YwlC family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01727	-	1754246	1755424	2	glycosyl transferase, group 4 family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01728	-	1755671	1756135	2	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01729	atpB	1756128	1756886	3	F0F1 ATP synthase subunit A	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01730	-	1756965	1757219	3	ATP synthase F0 subunit C	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01731	-	1757229	1757762	3	F0F1 ATP synthase subunit B	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01732	-	1757769	1759109	3	F0F1 ATP synthase subunit delta	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01733	atpA	1759180	1760835	1	F0F1 ATP synthase subunit alpha	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01734	atpG	1760842	1761756	1	F0F1 ATP synthase subunit gamma	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01735	atpD	1761785	1763245	2	F0F1 ATP synthase subunit beta	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01736	atpC	1763296	1763661	1	F0F1 ATP synthase subunit epsilon	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01737	-	1763679	1764122	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01738	-	1764737	1764153	-3	ATP:cob(I)alamin adenosyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01739	murA	1764867	1766105	3	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01740	-	1766474	1767992	1	rRNA	rRNA	-	-	status 3	annotated	rRNA	5	6
MYCO-DSM44623_01741	-	1768282	1771388	1	rRNA	rRNA	-	-	status 3	annotated	rRNA	5	6
MYCO-DSM44623_01742	-	1771471	1771582	1	rRNA	rRNA	-	-	status 3	annotated	rRNA	5	6
MYCO-DSM44623_01743	-	1772060	1772293	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01744	-	1772679	1772557	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01745	-	1772961	1772698	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01746	zntA_2	1775890	1773455	-2	cation transport ATPase, ZntA	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01747	-	1776248	1775880	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01748	-	1778732	1776405	-3	metal cation transporter p-type ATPase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01749	-	1779054	1778758	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01750	-	1779492	1779136	-1	transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01751	-	1780475	1779564	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01752	-	1781490	1780465	-1	ATP/GTP-binding protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01753	-	1783562	1781478	-3	integrase catalytic subunit	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01754	-	1784293	1783559	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01755	-	1784991	1784296	-1	PPE family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01756	-	1785376	1785077	-2	PE family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01757	-	1785733	1786869	1	PPE family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_01758	-	1787640	1786924	-1	GP55 protein	-	-	-	status 3	annotated	CDS	5	6
