# ID	name	start	stop	frame	product	description	function	cogcats	status_region	status_function	type	region_number	function_number
XA26_14050	-	1444836	1445420	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_14060	-	1445423	1445953	2	lprB protein	-	-	-	status 3	annotated	CDS	5	6
XA26_14070	-	1446034	1446657	1	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_14080	-	1446937	1447311	1	30S ribosomal protein S12	-	-	-	status 3	annotated	CDS	5	6
XA26_14090	-	1447311	1447781	3	30S ribosomal protein S7	-	-	-	status 3	annotated	CDS	5	6
XA26_14100	fusA	1447869	1449971	3	elongation factor G	-	-	-	status 3	annotated	CDS	5	6
XA26_14110	-	1450053	1451243	3	elongation factor Tu	-	-	-	status 3	annotated	CDS	5	6
XA26_14120	-	1451394	1452242	3	cutinase	-	-	-	status 3	annotated	CDS	5	6
XA26_14130	-	1452299	1453138	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_14140	-	1453273	1454127	1	NAD-dependent oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_14150	-	1455023	1454142	-3	universal stress protein	-	-	-	status 3	annotated	CDS	5	6
XA26_14160	-	1456528	1455023	-2	amino acid permease	-	-	-	status 3	annotated	CDS	5	6
XA26_14170	rocD	1457806	1456556	-2	ornithine--oxo-acid aminotransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_14180	-	1458669	1457803	-1	N-dimethylarginine dimethylaminohydrolase	-	-	-	status 3	annotated	CDS	5	6
XA26_14190	-	1458783	1459229	3	AsnC family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_14200	-	1459312	1460499	1	pyridine nucleotide-disulfide oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_14210	-	1461842	1460562	-3	glyoxalase	-	-	-	status 3	annotated	CDS	5	6
XA26_14220	-	1462354	1461839	-2	RNA polymerase sigma24 factor	-	-	-	status 3	annotated	CDS	5	6
XA26_14230	-	1462449	1463192	3	mitomycin antibiotics/polyketide fumonisin biosynthesis protein	-	-	-	status 3	annotated	CDS	5	6
XA26_14240	-	1463783	1463178	-3	mycofactocin system transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_14260	-	1463987	1464301	2	mycofactocin system protein MftB	-	-	-	status 3	annotated	CDS	5	6
XA26_14270	-	1464298	1465476	1	mycofactocin radical SAM maturase	-	-	-	status 3	annotated	CDS	5	6
XA26_14280	-	1465480	1466670	1	alpha-hydroxy-acid oxidizing enzyme	-	-	-	status 3	annotated	CDS	5	6
XA26_14290	-	1466803	1467546	1	mycofactocin system creatininase family protein	-	-	-	status 3	annotated	CDS	5	6
XA26_14300	-	1467543	1468955	3	glycosyl transferase family 2	-	-	-	status 3	annotated	CDS	5	6
XA26_14310	-	1471968	1470337	-1	MFS transporter	-	-	-	status 3	annotated	CDS	5	6
XA26_14320	-	1472053	1472682	1	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_14330	-	1473920	1472667	-3	cytochrome	-	-	-	status 3	annotated	CDS	5	6
XA26_14340	-	1474027	1475649	1	carboxylesterase	-	-	-	status 3	annotated	CDS	5	6
XA26_14350	-	1475655	1476008	3	polyketide cyclase	-	-	-	status 3	annotated	CDS	5	6
XA26_14360	-	1476486	1476013	-1	thioesterase	-	-	-	status 3	annotated	CDS	5	6
XA26_14370	-	1477004	1477309	2	30S ribosomal protein S10	-	-	-	status 3	annotated	CDS	5	6
XA26_14380	-	1477324	1477974	1	50S ribosomal protein L3	-	-	-	status 3	annotated	CDS	5	6
XA26_14390	-	1477974	1478621	3	50S ribosomal protein L4	-	-	-	status 3	annotated	CDS	5	6
XA26_14400	-	1478621	1478923	2	50S ribosomal protein L23	-	-	-	status 3	annotated	CDS	5	6
XA26_14410	-	1478953	1479789	1	50S ribosomal protein L2	-	-	-	status 3	annotated	CDS	5	6
XA26_14420	-	1479811	1480092	1	30S ribosomal protein S19	-	-	-	status 3	annotated	CDS	5	6
XA26_14430	-	1480089	1480553	3	50S ribosomal protein L22	-	-	-	status 3	annotated	CDS	5	6
XA26_14440	-	1480553	1481398	2	30S ribosomal protein S3	-	-	-	status 3	annotated	CDS	5	6
XA26_14450	-	1481402	1481818	2	50S ribosomal protein L16	-	-	-	status 3	annotated	CDS	5	6
XA26_14460	-	1481818	1482051	1	50S ribosomal protein L29	-	-	-	status 3	annotated	CDS	5	6
XA26_14470	-	1482051	1482347	3	30S ribosomal protein S17	-	-	-	status 3	annotated	CDS	5	6
XA26_14480	-	1484786	1482426	-3	arylsulfatase	-	-	-	status 3	annotated	CDS	5	6
XA26_14490	-	1485283	1487253	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_14500	-	1487351	1489918	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_14510	-	1489928	1490452	2	NUDIX hydrolase	-	-	-	status 3	annotated	CDS	5	6
XA26_14520	-	1490505	1491929	3	FAD-dependent oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_14530	-	1491926	1492264	2	cupin	-	-	-	status 3	annotated	CDS	5	6
XA26_14540	-	1492308	1492691	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_14550	-	1492790	1493503	2	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_14560	-	1494194	1493490	-3	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_14570	-	1494249	1494914	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_14580	-	1495442	1494897	-3	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_14590	-	1495532	1496800	2	MFS transporter	-	-	-	status 3	annotated	CDS	5	6
XA26_14600	-	1496856	1499204	3	arylsulfatase	-	-	-	status 3	annotated	CDS	5	6
XA26_14620	-	1499959	1500834	1	sulfatase-modifying factor 1	-	-	-	status 3	annotated	CDS	5	6
XA26_14630	-	1501021	1501389	1	50S ribosomal protein L14	-	-	-	status 3	annotated	CDS	5	6
XA26_14640	-	1501389	1501706	3	50S ribosomal protein L24	-	-	-	status 3	annotated	CDS	5	6
XA26_14650	-	1501706	1502269	2	50S ribosomal protein L5	-	-	-	status 3	annotated	CDS	5	6
XA26_14660	rpsN	1502274	1502459	3	30S ribosomal protein S14 type Z	-	-	-	status 3	annotated	CDS	5	6
XA26_14670	-	1502565	1502963	3	30S ribosomal protein S8	-	-	-	status 3	annotated	CDS	5	6
XA26_14680	-	1502977	1503516	1	50S ribosomal protein L6	-	-	-	status 3	annotated	CDS	5	6
XA26_14690	-	1503520	1503936	1	50S ribosomal protein L18	-	-	-	status 3	annotated	CDS	5	6
XA26_14700	-	1503959	1504618	2	30S ribosomal protein S5	-	-	-	status 3	annotated	CDS	5	6
XA26_14710	-	1504621	1504806	1	50S ribosomal protein L30	-	-	-	status 3	annotated	CDS	5	6
XA26_14720	-	1504806	1505249	3	50S ribosomal protein L15	-	-	-	status 3	annotated	CDS	5	6
XA26_14730	-	1506249	1505323	-1	luciferase	-	-	-	status 3	annotated	CDS	5	6
XA26_14740	-	1506335	1508119	2	signal peptide peptidase SppA	-	-	-	status 3	annotated	CDS	5	6
XA26_14750	-	1508395	1509759	1	MFS transporter	-	-	-	status 3	annotated	CDS	5	6
XA26_14760	-	1510697	1509777	-3	SAM-dependent methyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_14770	-	1511621	1510716	-3	SAM-dependent methyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_14780	-	1512531	1511629	-1	SAM-dependent methyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_14790	-	1513458	1512544	-1	SAM-dependent methyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_14800	-	1513774	1515099	1	preprotein translocase subunit SecY	-	-	-	status 3	annotated	CDS	5	6
XA26_14810	-	1515096	1515641	3	adenylate kinase	-	-	-	status 3	annotated	CDS	5	6
XA26_14820	-	1515638	1516435	2	methionine aminopeptidase	-	-	-	status 3	annotated	CDS	5	6
XA26_14830	-	1516551	1517111	3	RNA polymerase subunit sigma	-	-	-	status 3	annotated	CDS	5	6
XA26_14840	-	1517108	1517842	2	anti-sigma factor	-	-	-	status 3	annotated	CDS	5	6
XA26_14850	-	1518516	1517854	-1	SAM-dependent methyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_14860	-	1518698	1520431	2	acetolactate synthase	-	-	-	status 3	annotated	CDS	5	6
XA26_14870	-	1520412	1521092	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_14880	-	1521103	1522152	1	3-oxoacyl-ACP synthase	-	-	-	status 3	annotated	CDS	5	6
XA26_14890	-	1522152	1523183	3	aminotransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_14900	-	1523253	1523756	3	MarR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_14910	-	1523812	1524249	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_14920	-	1525467	1524277	-1	ATPase	-	-	-	status 3	annotated	CDS	5	6
XA26_14930	-	1526126	1525464	-3	DNA-binding response regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_14940	-	1526241	1527038	3	haloacid dehalogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_14950	-	1527146	1527982	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_14960	-	1528937	1528065	-3	3-hydroxyisobutyrate dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_14970	-	1530119	1528950	-3	acyl-CoA dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_14980	-	1531647	1530127	-1	methylmalonate-semialdehyde dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_14990	-	1532625	1531801	-1	molybdenum cofactor biosysynthesis protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15000	-	1532703	1534205	3	oxygenase	-	-	-	status 3	annotated	CDS	5	6
XA26_15010	-	1534202	1534804	2	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_15020	-	1535241	1534783	-1	MarR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_15030	-	1535338	1536252	1	ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15040	-	1536249	1536962	3	fluoroquinolone transporter permease	-	-	-	status 3	annotated	CDS	5	6
XA26_15050	-	1536959	1537717	2	fluoroquinolone transporter permease	-	-	-	status 3	annotated	CDS	5	6
XA26_15060	-	1538108	1537722	-3	transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_15070	-	1538276	1539313	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15080	-	1539397	1540026	1	transporter	-	-	-	status 3	annotated	CDS	5	6
XA26_15090	amiE	1540058	1541095	2	acylamide amidohydrolase	-	-	-	status 3	annotated	CDS	5	6
XA26_15100	-	1541107	1542156	1	AAA family ATPase	-	-	-	status 3	annotated	CDS	5	6
XA26_15110	-	1543063	1542194	-2	membrane protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15120	-	1543671	1543060	-1	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_15130	-	1543786	1544904	1	aminopeptidase	-	-	-	status 3	annotated	CDS	5	6
XA26_15140	-	1545317	1544898	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15150	-	1545967	1545365	-2	dTDP-4-dehydrorhamnose 3,5-epimerase	-	-	-	status 3	annotated	CDS	5	6
XA26_15160	-	1546959	1545964	-1	dTDP-glucose 4,6-dehydratase	-	-	-	status 3	annotated	CDS	5	6
XA26_15170	-	1547835	1546984	-1	LLM class F420-dependent oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_15180	-	1548724	1547861	-2	LLM class F420-dependent oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_15190	-	1550278	1548791	-2	histidine kinase	-	-	-	status 3	annotated	CDS	5	6
XA26_15200	-	1552003	1550312	-2	fused response regulator/thioredoxin-disulfide reductase	-	-	-	status 3	annotated	CDS	5	6
XA26_15210	-	1553569	1552040	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15220	-	1554105	1553608	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15230	-	1554432	1554653	3	translation initiation factor IF-1	-	-	-	status 3	annotated	CDS	5	6
XA26_15250	-	1555041	1555415	3	30S ribosomal protein S13	-	-	-	status 3	annotated	CDS	5	6
XA26_15260	-	1555421	1555834	2	30S ribosomal protein S11	-	-	-	status 3	annotated	CDS	5	6
XA26_15270	-	1555850	1556455	2	30S ribosomal protein S4	-	-	-	status 3	annotated	CDS	5	6
XA26_15280	-	1556532	1557584	3	DNA-directed RNA polymerase subunit alpha	-	-	-	status 3	annotated	CDS	5	6
XA26_15290	-	1557656	1558192	2	50S ribosomal protein L17	-	-	-	status 3	annotated	CDS	5	6
XA26_15300	-	1558176	1559078	3	tRNA pseudouridine synthase A	-	-	-	status 3	annotated	CDS	5	6
XA26_15310	-	1560785	1560138	-3	cutinase	-	-	-	status 3	annotated	CDS	5	6
XA26_15320	-	1561586	1560897	-3	cutinase	-	-	-	status 3	annotated	CDS	5	6
XA26_15330	-	1562306	1561626	-3	cutinase	-	-	-	status 3	annotated	CDS	5	6
XA26_15340	-	1562963	1562331	-3	cutinase	-	-	-	status 3	annotated	CDS	5	6
XA26_15350	-	1564062	1563025	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15360	-	1564155	1564706	3	RNA-binding protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15370	-	1564772	1566151	2	type VII secretion protein EccB	-	-	-	status 3	annotated	CDS	5	6
XA26_15380	-	1567429	1566125	-2	type VII secretion-associated serine protease mycosin	-	-	-	status 3	annotated	CDS	5	6
XA26_15390	-	1568787	1567426	-1	type VII secretion integral membrane protein EccD	-	-	-	status 3	annotated	CDS	5	6
XA26_15400	-	1568911	1572639	1	secretion protein EccC	-	-	-	status 3	annotated	CDS	5	6
XA26_15410	-	1572660	1573799	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15420	-	1573877	1574200	2	ESAT-6 like protein EsxU	-	-	-	status 3	annotated	CDS	5	6
XA26_15430	-	1574213	1574509	2	ESAT-6-like protein EsxT	-	-	-	status 3	annotated	CDS	5	6
XA26_15440	-	1575996	1574590	-1	RNA helicase	-	-	-	status 3	annotated	CDS	5	6
XA26_15450	-	1576258	1577553	1	transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_15460	-	1577671	1579194	1	aldehyde dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_15470	-	1579526	1580941	2	ethanolamine permease	-	-	-	status 3	annotated	CDS	5	6
XA26_15480	-	1580938	1582353	1	ethanolamine ammonia-lyase	-	-	-	status 3	annotated	CDS	5	6
XA26_15490	-	1582350	1583123	3	ethanolamine ammonia-lyase	-	-	-	status 3	annotated	CDS	5	6
XA26_15500	-	1583155	1584411	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15510	-	1585321	1584473	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15520	-	1585598	1586041	2	50S ribosomal protein L13	-	-	-	status 3	annotated	CDS	5	6
XA26_15530	-	1586038	1586514	1	30S ribosomal protein S9	-	-	-	status 3	annotated	CDS	5	6
XA26_15540	-	1586880	1587272	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15550	-	1587428	1588768	2	phosphoglucosamine mutase	-	-	-	status 3	annotated	CDS	5	6
XA26_15560	-	1588838	1589143	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15570	-	1589146	1590561	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15580	-	1590670	1591806	1	3-ketosteroid-9-alpha-hydroxylase	-	-	-	status 3	annotated	CDS	5	6
XA26_15590	-	1591953	1592609	3	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_15600	-	1593668	1592628	-3	LLM class F420-dependent oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_15610	-	1594689	1593799	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15630	-	1595946	1595347	-1	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_15640	-	1596042	1596572	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15650	-	1596569	1597591	2	acyl-CoA dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_15660	-	1597567	1598283	1	nitrate ABC transporter ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15680	-	1599444	1600247	3	ABC transporter permease	-	-	-	status 3	annotated	CDS	5	6
XA26_15690	-	1601626	1600280	-2	succinate-semialdehyde dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_15700	-	1602605	1601649	-3	ferredoxin	-	-	-	status 3	annotated	CDS	5	6
XA26_15710	-	1603396	1602605	-2	glutamine amidotransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_15720	-	1604109	1603393	-1	glutamine amidotransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_15730	-	1604812	1604111	-2	glutamine-binding protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15740	-	1606194	1604809	-1	glutamine synthetase	-	-	-	status 3	annotated	CDS	5	6
XA26_15750	-	1607437	1606247	-2	cytochrome	-	-	-	status 3	annotated	CDS	5	6
XA26_15760	-	1609032	1607491	-1	amino acid permease	-	-	-	status 3	annotated	CDS	5	6
XA26_15770	-	1609159	1609896	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15780	-	1609973	1610728	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15790	-	1610902	1612260	1	4-aminobutyrate aminotransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_15800	-	1612294	1613493	1	acyl-CoA dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_15810	-	1613522	1614994	2	aldehyde dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_15820	-	1614991	1616109	1	carnitine dehydratase	-	-	-	status 3	annotated	CDS	5	6
XA26_15830	-	1616994	1616110	-1	LysR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_15840	-	1617006	1617782	3	short-chain dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_15850	-	1618641	1617790	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15860	-	1618758	1620635	3	glutamine--fructose-6-phosphate aminotransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_15870	-	1620684	1621616	3	carboxylesterase	-	-	-	status 3	annotated	CDS	5	6
XA26_15880	-	1622289	1621618	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15890	-	1623259	1622300	-2	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_15910	-	1624845	1623862	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15920	-	1624903	1626309	1	GntR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_15930	-	1626434	1627846	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_15940	-	1627862	1629244	2	glutamate decarboxylase	-	-	-	status 3	annotated	CDS	5	6
XA26_15950	-	1630409	1631578	2	alanine racemase	-	-	-	status 3	annotated	CDS	5	6
XA26_15960	-	1631575	1632663	1	alpha/beta hydrolase	-	-	-	status 3	annotated	CDS	5	6
XA26_15970	-	1632656	1633123	2	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	-	-	-	status 3	annotated	CDS	5	6
XA26_15980	-	1633120	1633764	1	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	-	-	-	status 3	annotated	CDS	5	6
XA26_15990	-	1633761	1634222	3	ribosomal-protein-alanine N-acetyltransferase RimI	-	-	-	status 3	annotated	CDS	5	6
XA26_16000	-	1634219	1635241	2	N(6)-L-threonylcarbamoyladenine synthase TsaD	-	-	-	status 3	annotated	CDS	5	6
XA26_16010	-	1635238	1635663	1	polyketide cyclase	-	-	-	status 3	annotated	CDS	5	6
XA26_16020	-	1636996	1635704	-2	HNH endonuclease	-	-	-	status 3	annotated	CDS	5	6
XA26_16040	-	1637253	1637555	3	molecular chaperone GroES	-	-	-	status 3	annotated	CDS	5	6
XA26_16050	groEL	1637642	1639261	2	molecular chaperone GroEL	-	-	-	status 3	annotated	CDS	5	6
XA26_16060	-	1639524	1640003	3	polyketide cyclase	-	-	-	status 3	annotated	CDS	5	6
XA26_16070	-	1640478	1639966	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16080	-	1641249	1640569	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16100	-	1641390	1642940	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16110	-	1643033	1644472	2	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_16120	-	1644550	1645584	1	IMP dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_16130	-	1645581	1646366	3	enoyl-CoA hydratase	-	-	-	status 3	annotated	CDS	5	6
XA26_16140	-	1647324	1646320	-1	alcohol dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_16150	-	1647832	1647425	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16160	-	1648276	1647848	-2	osmotically inducible protein C	-	-	-	status 3	annotated	CDS	5	6
XA26_16170	-	1649224	1648358	-2	RNA polymerase subunit sigma	-	-	-	status 3	annotated	CDS	5	6
XA26_16180	-	1649329	1649673	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16190	-	1650052	1649762	-2	transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_16200	-	1650490	1651287	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16210	-	1651388	1651966	2	RNA polymerase sigma factor SigD	-	-	-	status 3	annotated	CDS	5	6
XA26_16220	-	1651959	1653119	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16230	-	1653514	1653110	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16240	-	1653673	1655214	1	IMP dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_16250	-	1655244	1656380	3	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_16260	-	1656540	1658276	3	cholesterol oxidase	-	-	-	status 3	annotated	CDS	5	6
XA26_16270	-	1658339	1658998	2	PhoU family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_16280	-	1659627	1659004	-1	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_16290	-	1659684	1660382	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16300	-	1660472	1662376	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16310	-	1663277	1662378	-3	taurine catabolism dioxygenase	-	-	-	status 3	annotated	CDS	5	6
XA26_16320	-	1663351	1663932	1	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_16330	-	1665429	1663933	-1	catalase	-	-	-	status 3	annotated	CDS	5	6
XA26_16340	-	1667871	1665508	-1	glycosyl hydrolase	-	-	-	status 3	annotated	CDS	5	6
XA26_16350	-	1668613	1667879	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16360	-	1668750	1670309	3	GMP synthetase	-	-	-	status 3	annotated	CDS	5	6
XA26_16370	-	1671896	1670310	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16390	-	1673221	1672502	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16400	-	1674426	1673218	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16410	-	1676045	1674423	-3	peptidase S53	-	-	-	status 3	annotated	CDS	5	6
XA26_16420	-	1676352	1676074	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16440	-	1677132	1677839	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16450	-	1677879	1679429	3	DNA polymerase	-	-	-	status 3	annotated	CDS	5	6
XA26_16460	-	1680471	1679437	-1	nucleoside hydrolase	-	-	-	status 3	annotated	CDS	5	6
XA26_16470	-	1680860	1680498	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16480	-	1682917	1680881	-2	short-chain dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_16490	-	1682990	1683859	2	dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_16500	-	1683966	1684862	3	universal stress protein UspA	-	-	-	status 3	annotated	CDS	5	6
XA26_16510	-	1684859	1686415	2	amino acid transporter	-	-	-	status 3	annotated	CDS	5	6
XA26_16520	-	1687418	1686432	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16540	-	1687561	1690845	1	DNA polymerase	-	-	-	status 3	annotated	CDS	5	6
XA26_16550	-	1691009	1691317	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16560	-	1691383	1692069	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16580	-	1692244	1692708	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16590	-	1692800	1693063	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16600	-	1693901	1693089	-3	dioxygenase	-	-	-	status 3	annotated	CDS	5	6
XA26_16610	-	1695050	1693917	-3	monooxygenase	-	-	-	status 3	annotated	CDS	5	6
XA26_16620	-	1696388	1695078	-3	carboxylesterase	-	-	-	status 3	annotated	CDS	5	6
XA26_16630	-	1696481	1697065	2	transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_16640	-	1698546	1697071	-1	4-hydroxyphenylacetate 3-hydroxylase	-	-	-	status 3	annotated	CDS	5	6
XA26_16650	-	1698832	1700253	1	UbiD family decarboxylase	-	-	-	status 3	annotated	CDS	5	6
XA26_16660	-	1700281	1700742	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16670	-	1700757	1701383	3	phenolic acid decarboxylase subunit B	-	-	-	status 3	annotated	CDS	5	6
XA26_16680	-	1702252	1701362	-2	transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_16690	-	1702764	1702255	-1	DUF4440 domain-containing protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16700	-	1703720	1702905	-3	3-(cis-5,6-dihydroxycyclohexa-1, 3-dien-1-yl)propanoate dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_16710	-	1703968	1703717	-2	dihydrodiol dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_16720	-	1704489	1703971	-1	biphenyl 2,3-dioxygenase	-	-	-	status 3	annotated	CDS	5	6
XA26_16730	-	1705856	1704492	-3	photosystem I reaction center subunit VIII	-	-	-	status 3	annotated	CDS	5	6
XA26_16740	-	1706115	1708430	3	LuxR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_16750	-	1709240	1708434	-3	acyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_16760	-	1710400	1709237	-2	flavin oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_16770	-	1711145	1710453	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_16780	-	1712142	1711228	-1	transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_16790	-	1712954	1712268	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
