# ID	name	start	stop	frame	product	description	function	cogcats	status_region	status_function	type	region_number	function_number
MAB_0639c	-	642007	641294	-2	Putative phosphatidylserine decarboxylase proenzyme	-	-	-	status 3	annotated	CDS	5	6
MAB_0640c	-	643273	642080	-2	Probable molybdopterin biosynthesis protein MoeA	-	-	-	status 3	annotated	CDS	5	6
MAB_0641	-	643391	644188	2	Putative HAD-superfamily hydrolase	-	-	-	status 3	annotated	CDS	5	6
MAB_0642	-	644204	644581	2	Putative glyoxalase/bleomycin resistance protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0643	-	644843	645757	2	Putative short-chain dehydrogenase/reductase	-	-	-	status 3	annotated	CDS	5	6
MAB_0644c	-	646254	645754	-1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0645c	-	647968	646274	-2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0646c	-	649046	648123	-3	Putative short-chain dehydrogenase/reductase	-	-	-	status 3	annotated	CDS	5	6
MAB_0647	-	649146	649709	3	Possible transcriptional regulatory protein TetR	-	-	-	status 3	annotated	CDS	5	6
MAB_0648	-	649756	650844	1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0649c	-	652010	650835	-3	Putative monooxygenase	-	-	-	status 3	annotated	CDS	5	6
MAB_0650	-	652313	653938	2	60 kDa chaperonin 2 (Protein Cpn60 2) (GroEL)	-	-	-	status 3	annotated	CDS	5	6
MAB_0651c	-	655093	654110	-2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0652	-	655298	656521	2	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0653	-	656518	657519	1	Hypothetical MoxR-like ATPase	-	-	-	status 3	annotated	CDS	5	6
MAB_0654	-	657526	658425	1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0655	-	658415	658888	2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0656	-	658879	659943	1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0657	-	659940	660992	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0658	-	660989	661936	2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0659	-	662139	663008	3	Putative dioxygenase	-	-	-	status 3	annotated	CDS	5	6
MAB_0660	-	663005	663559	2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0661	-	663692	665098	2	Putative long chain fatty acid-coA ligase	-	-	-	status 3	annotated	CDS	5	6
MAB_0662	-	665127	665342	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0663	-	665339	669499	2	Probable cyclic synthetase (peptide synthase)	-	-	-	status 3	annotated	CDS	5	6
MAB_0664	-	669531	669839	3	PE family protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0665	-	669880	670173	1	PE family protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0666	-	670196	670486	2	ESAT-6-like protein (10 kDa antigen)	-	-	-	status 3	annotated	CDS	5	6
MAB_0667	-	670543	670767	1	Hypothetical heavy metal transport/detoxification protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0668c	-	671600	670794	-3	Probable O-methyltransferase OmT	-	-	-	status 3	annotated	CDS	5	6
MAB_0669	-	671768	673174	2	Hypothetical PPE-family protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0670	-	673330	674367	1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0671	-	674364	674711	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0672c	-	676098	675349	-1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0673	-	676212	676955	3	Putative DNA-binding response regulator PhoP	-	-	-	status 3	annotated	CDS	5	6
MAB_0674	-	676921	678498	1	Putative sensor histidine kinase PhoR	-	-	-	status 3	annotated	CDS	5	6
MAB_0676c	-	678874	678470	-2	Hypothetical HIT-like (histidine triad) protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0677c	-	679855	678884	-2	Conserved hypothetical protein (amino acid metabolite efflux pump?)	-	-	-	status 3	annotated	CDS	5	6
MAB_0678	-	679928	680821	2	Probable transcriptional regulator, LysR family	-	-	-	status 3	annotated	CDS	5	6
MAB_0679c	-	681663	680818	-1	Probable hydrolase	-	-	-	status 3	annotated	CDS	5	6
MAB_0680c	-	683438	681660	-3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0681	-	683519	684133	2	Putative HTH-type transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
MAB_0682	-	684178	685446	1	Probable phosphoribosylamine--glycine ligase (GarS)	-	-	-	status 3	annotated	CDS	5	6
MAB_0683c	-	686266	685466	-2	Hypothetical conserved membrane protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0684c	-	687134	686328	-3	Hypothetical conserved protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0685	-	687175	688347	1	Possible aspartate aminotransferase AspB	-	-	-	status 3	annotated	CDS	5	6
MAB_0686	-	688418	689125	2	Putative transcription regulator, TetR family	-	-	-	status 3	annotated	CDS	5	6
MAB_0687	-	689144	690562	2	Probable adenylosuccinate lyase (PurB)	-	-	-	status 3	annotated	CDS	5	6
MAB_0688c	-	691298	690675	-3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0689	-	691317	692210	3	Probable phosphoribosylaminoimidazole-succinocarboxamide synthase PurC	-	-	-	status 3	annotated	CDS	5	6
MAB_0690	-	692207	694342	2	Probable protease II PrtB	-	-	-	status 3	annotated	CDS	5	6
MAB_0691	-	694332	695153	3	Short-chain dehydrogenase/reductas	-	-	-	status 3	annotated	CDS	5	6
MAB_0692c	-	696549	695146	-1	Probable sugar transporter	-	-	-	status 3	annotated	CDS	5	6
MAB_0693	-	696619	697107	1	Probable glutathione peroxidase	-	-	-	status 3	annotated	CDS	5	6
MAB_0694	-	697179	697883	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0695	-	698065	699723	1	Putative fumarate reductase/succinate dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MAB_0696c	-	700370	699720	-3	Conserved hypothetical protein (beta-lactamase?)	-	-	-	status 3	annotated	CDS	5	6
MAB_0697	-	700422	700661	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0698	-	700658	701335	2	Probable phosphoribosylformylglycinamidine synthase I	-	-	-	status 3	annotated	CDS	5	6
MAB_0699c	-	702208	701411	-2	Probable 29 kDa antigen CFP29 (Bacteriocin CFP29)	-	-	-	status 3	annotated	CDS	5	6
MAB_0700c	-	703212	702205	-1	Putative Dyp-type peroxidase	-	-	-	status 3	annotated	CDS	5	6
MAB_0701	-	703255	704523	1	Probable M18-family aminopeptidase 2	-	-	-	status 3	annotated	CDS	5	6
MAB_0703c	-	705331	704513	-2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0704c	-	706360	705350	-2	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0705	-	706430	706873	2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0706c	-	707988	706870	-1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0707	-	708070	710355	1	Probable phosphoribosylformylglycinamidine synthase II PurL	-	-	-	status 3	annotated	CDS	5	6
MAB_0708	-	710352	712154	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0709	-	712154	712795	2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0710	-	712831	713433	1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0711	-	713466	713852	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0712c	-	715165	713849	-2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0713	-	715278	716792	3	Probable amidophosphoribosyltransferase PurF	-	-	-	status 3	annotated	CDS	5	6
MAB_0714c	-	717319	716789	-2	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0715c	-	718407	717394	-1	Putative HTH-type transcriptional regulator AraC	-	-	-	status 3	annotated	CDS	5	6
MAB_0716c	-	718930	718466	-2	Putative transcriptional regulator, MarR	-	-	-	status 3	annotated	CDS	5	6
MAB_0717	-	719003	719893	2	Probable dehydrogenase/reductase	-	-	-	status 3	annotated	CDS	5	6
MAB_0718c	-	720861	719890	-1	NAD-dependent epimerase/dehydratase	-	-	-	status 3	annotated	CDS	5	6
MAB_0719	-	721018	722604	1	Putative oligopeptide ABC transporter, solute-binding protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0720	-	722601	723626	3	Probable oligopeptide ABC transporter, permease protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0721	-	723626	724567	2	Probable oligopeptide ABC transporter, permease protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0722	-	724564	726210	1	Putative oligopeptide ABC transporter, ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0723c	-	728180	726207	-3	Putative triacylglycerol lipase precursor	-	-	-	status 3	annotated	CDS	5	6
MAB_0724c	-	729692	728277	-3	Putative amidase AmiC	-	-	-	status 3	annotated	CDS	5	6
MAB_0725c	-	730312	729689	-2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0726	-	730405	731403	1	Conserved hypothetical protein (Rieske region)	-	-	-	status 3	annotated	CDS	5	6
MAB_0727	-	731400	732473	3	Putative dihydrodipicolinate reductase	-	-	-	status 3	annotated	CDS	5	6
MAB_0728	-	732525	733613	3	Probable phosphoribosylformylglycinamidine cyclo-ligase PurM	-	-	-	status 3	annotated	CDS	5	6
MAB_0729c	-	733822	733643	-2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0730c	-	735032	733938	-3	Conserved hypothetical protein (glycine cleavage T-protein aminomethyl transferase?)	-	-	-	status 3	annotated	CDS	5	6
MAB_0731	-	735103	735957	1	Probable aminotransferase, class IV	-	-	-	status 3	annotated	CDS	5	6
MAB_0732c	-	736911	736294	-1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0733	-	737127	737633	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0734	-	737827	738483	1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0735	-	738502	739074	1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0736	-	739144	739680	1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0737c	-	740106	739729	-1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0738	-	740133	741002	3	Putative AraC-family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
MAB_0739c	-	741388	741083	-2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0740c	-	742224	741391	-1	Probable thiosulfate sulfurtransferase (CysA)	-	-	-	status 3	annotated	CDS	5	6
MAB_0741c	-	742725	742252	-1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0742c	-	743359	742892	-2	Probable thioredoxin ThiX	-	-	-	status 3	annotated	CDS	5	6
MAB_0743c	-	744153	743356	-1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0744	-	744288	745094	3	Probable transcriptional regulatory protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0745	-	745117	746007	1	Putative acetyltransferase	-	-	-	status 3	annotated	CDS	5	6
MAB_0746	-	746171	747301	2	Putative phosphate ABC transporter, phosphate-binding protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0747	-	747381	748445	3	Putative phosphate ABC transporter, permease protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0748	-	748442	749350	2	Putative phosphate ABC transporter, permease protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0749	-	749370	750146	3	Probable phosphate import ABC transporter ATP-binding protein PstB	-	-	-	status 3	annotated	CDS	5	6
MAB_0750	-	750206	751132	2	Putative oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
MAB_0751c	-	751814	751137	-3	Phosphate transport system protein PhoU	-	-	-	status 3	annotated	CDS	5	6
MAB_0752c	-	754212	751927	-1	Putative transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
MAB_0753c	-	755535	754360	-1	Probable tRNA-dihydrouridine synthase	-	-	-	status 3	annotated	CDS	5	6
MAB_0754c	-	756549	755542	-1	Probable fatty acid desaturase	-	-	-	status 3	annotated	CDS	5	6
MAB_0755c	-	757029	756736	-1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0756c	-	757699	757067	-2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0757	-	757774	758790	1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0758	-	758833	759012	1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0759c	-	759905	759021	-3	Putative dehydrogenase (3-hydroxybutyryl-CoA dehydrogenase FadB?)	-	-	-	status 3	annotated	CDS	5	6
MAB_0760c	-	760883	759963	-3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0761c	-	761805	760912	-1	Putative 3-hydroxyacyl-CoA dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MAB_0762	-	762060	763208	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0763c	-	764062	763205	-2	Probable oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
MAB_0764c	-	764601	764104	-1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0765	-	764705	765163	2	Hypothetical conserved integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0766	-	765218	766120	2	Hypothetical conserved integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0767c	-	767047	766127	-2	Putative transcriptional regulator, AraC family	-	-	-	status 3	annotated	CDS	5	6
MAB_0768	-	767157	767849	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0769c	-	768464	767907	-3	Hypothetical transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
MAB_0770	-	768514	768990	1	Conserved hypothetical protein (YbaK/prolyl-tRNA synthetase associated region)	-	-	-	status 3	annotated	CDS	5	6
MAB_0771c	-	770919	768994	-1	Hypothetical major facilitator transporter	-	-	-	status 3	annotated	CDS	5	6
MAB_0772c	-	771170	770916	-3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0773	-	771436	771936	1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0774c	-	772853	772407	-3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0775	-	773145	774329	3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0776	-	774326	774763	2	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0777	-	774768	774950	3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0778	-	774953	775534	2	Conserved hypothetical protein (lipoprotein LppU?)	-	-	-	status 3	annotated	CDS	5	6
MAB_0779	-	775545	776084	3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0780	-	776038	776340	1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0781	-	776477	777121	2	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0782	-	777221	777718	2	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0783c	-	778753	777743	-2	Bacteriophage protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0785	-	779916	780749	3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0786	-	780620	781363	2	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0787	-	781360	781980	1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0788	-	781977	782801	3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0789	-	782798	783499	2	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0790	-	783445	784137	1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0791	-	784406	784756	2	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0792	-	784753	785295	1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0793	-	785292	785609	3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0794	-	785606	786121	2	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0795	-	786164	786925	2	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0796c	-	787736	786939	-3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0797c	-	788499	787744	-1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0798c	-	789029	788496	-3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0799c	-	789514	789026	-2	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0800	-	789820	790314	1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0801	-	790400	791023	2	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0802	-	792345	793214	3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0803	-	793272	795428	3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0804	-	795448	795723	1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0805	-	796263	796733	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0806	-	796742	797497	2	Hypothetical conserved lipoprotein LppR	-	-	-	status 3	annotated	CDS	5	6
MAB_0807	-	797731	798792	1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0808c	-	799592	799200	-3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0809c	-	801196	799712	-2	Conserved hypothetical PPE family protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0810c	-	802755	801331	-1	Putative transcriptional regulator, GntR family	-	-	-	status 3	annotated	CDS	5	6
MAB_0811	-	802805	803680	2	Conserved hypothetical membrane protein (resistance to D-cycloserine?)	-	-	-	status 3	annotated	CDS	5	6
MAB_0812	-	803711	804463	2	Putative transcriptional regulator, IclR	-	-	-	status 3	annotated	CDS	5	6
MAB_0813c	-	805193	804402	-3	Putative transcriptional regulator, IclR	-	-	-	status 3	annotated	CDS	5	6
MAB_0815	-	805297	806877	1	Putative amino acid permease	-	-	-	status 3	annotated	CDS	5	6
MAB_0816	-	806879	808387	2	Probable glucose-methanol-choline oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
MAB_0817	-	808389	809744	3	Putative aldehyde dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MAB_0818	-	809796	811478	3	Probable tryptophan 2-monooxygenase	-	-	-	status 3	annotated	CDS	5	6
MAB_0819	-	811475	812275	2	Hypothetical carbon-nitrogen hydrolase family protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0820c	-	815382	812272	-1	Probable NAD-glutamate dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MAB_0821	-	815549	816907	2	Probable 4-aminobutyrate aminotransferase (GabT)	-	-	-	status 3	annotated	CDS	5	6
MAB_0822	-	816945	818138	3	Probable acyl-CoA dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MAB_0823	-	818171	819631	2	Probable aldehyde dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MAB_0824	-	819628	820743	1	Putative L-carnitine dehydratase	-	-	-	status 3	annotated	CDS	5	6
MAB_0825	-	820762	822282	1	Hypothetical peptidase	-	-	-	status 3	annotated	CDS	5	6
MAB_0826c	-	823216	822326	-2	Possible esterase LipW	-	-	-	status 3	annotated	CDS	5	6
MAB_0827	-	823323	824066	3	Hypothetical short-chain dehydrogenase/reductase	-	-	-	status 3	annotated	CDS	5	6
MAB_0828	-	824689	825156	1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0829	-	825982	826461	1	Putative oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
MAB_0830	-	826921	828015	1	Probable NADH-dependent flavin oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
MAB_0831	-	828025	828462	1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0832	-	828532	829158	1	Putative transcriptional regulator, TetR family	-	-	-	status 3	annotated	CDS	5	6
MAB_0833	-	829155	829925	3	Short-chain dehydrogenase/reductase	-	-	-	status 3	annotated	CDS	5	6
MAB_0834	-	829922	830734	2	Putative enoyl-CoA hydratase/isomerase	-	-	-	status 3	annotated	CDS	5	6
MAB_0835c	-	831375	830731	-1	Putative transcriptional regulator, TetR family	-	-	-	status 3	annotated	CDS	5	6
MAB_0836c	-	832157	831372	-3	Putative enoyl-CoA hydratase/isomerase	-	-	-	status 3	annotated	CDS	5	6
MAB_0837c	-	833308	832154	-2	Possible lipid carrier protein or keto acyl-CoA thiolase	-	-	-	status 3	annotated	CDS	5	6
MAB_0838c	-	834375	833305	-1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0839c	-	834844	834368	-2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0840c	-	835296	834841	-1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0841	-	835703	836695	2	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0842	-	836685	837731	3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0843	-	837713	838507	2	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0844	-	838504	839541	1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0845	-	839584	840675	1	Probable fatty-acid-CoA racemase Far	-	-	-	status 3	annotated	CDS	5	6
MAB_0846	-	840745	841827	1	Putative lipase/esterase	-	-	-	status 3	annotated	CDS	5	6
MAB_0847c	-	842985	841816	-1	Probable aminotransferase	-	-	-	status 3	annotated	CDS	5	6
MAB_0848c	-	843447	843040	-1	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0849c	-	843987	843553	-1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0850	-	844202	845410	2	Probable acyl-coa thiolase FadA	-	-	-	status 3	annotated	CDS	5	6
MAB_0851	-	845430	847589	3	Probable fatty oxidation protein FadB	-	-	-	status 3	annotated	CDS	5	6
MAB_0852	-	848102	849493	2	Possible conserved polyketide synthase associated protein PapA2	-	-	-	status 3	annotated	CDS	5	6
MAB_0853	-	849544	850743	1	Probable esterase/lipase LipP	-	-	-	status 3	annotated	CDS	5	6
MAB_0854	-	850740	852104	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0855	-	852107	855238	2	Putative membrane protein, MmpL family	-	-	-	status 3	annotated	CDS	5	6
MAB_0856c	-	855833	855165	-3	Putative transcriptional regulator, TetR family (tetracyclin resistance)	-	-	-	status 3	annotated	CDS	5	6
MAB_0857	-	855899	857368	2	Putative monooxygenase	-	-	-	status 3	annotated	CDS	5	6
MAB_0858	-	857370	858365	3	Hypothetical luciferase-like monooxygenase	-	-	-	status 3	annotated	CDS	5	6
MAB_0859	-	858407	858892	2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0860c	-	860559	858907	-1	Probable DNA helicase	-	-	-	status 3	annotated	CDS	5	6
MAB_0861	-	860625	861023	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0862c	-	863288	861051	-3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0863	-	863352	863525	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0864	-	863530	864042	1	Hypothetical molybdenum cofactor biosynthesis protein MoaC2	-	-	-	status 3	annotated	CDS	5	6
MAB_0865	-	864027	864506	3	Probable molybdopterin biosynthesis protein Mog	-	-	-	status 3	annotated	CDS	5	6
MAB_0866	-	864503	864931	2	Probable molybdopterin-converting factor subunit 2 (MoaE)	-	-	-	status 3	annotated	CDS	5	6
MAB_0867c	-	865666	864959	-2	Putative transferase	-	-	-	status 3	annotated	CDS	5	6
MAB_0868c	-	866460	865672	-1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0869c	-	867710	866595	-3	Probable resuscitation-promoting factor RpfA	-	-	-	status 3	annotated	CDS	5	6
MAB_0870c	-	868446	868192	-1	Putative molybdenum cofactor biosynthesis protein D2 (MoaD2) / thiamineS	-	-	-	status 3	annotated	CDS	5	6
MAB_0871c	-	869445	868453	-1	Putative molybdenum cofactor biosynthesis protein A2	-	-	-	status 3	annotated	CDS	5	6
MAB_0872	-	869538	869951	3	Probable cold shock-like protein B CspB	-	-	-	status 3	annotated	CDS	5	6
MAB_0873	-	869917	870672	1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0874c	-	871172	870669	-3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0875c	-	872836	871169	-2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0876	-	872874	873611	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0877c	-	874146	873685	-1	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0878c	-	874435	874190	-2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0879	-	874529	874960	2	Putative HTH-type transcriptional regulator MarR	-	-	-	status 3	annotated	CDS	5	6
MAB_0880	-	874995	876305	3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0881	-	876306	877118	3	Hypothetical tRNA/rRNA methyltransferase	-	-	-	status 3	annotated	CDS	5	6
MAB_0882	-	877115	877387	2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0883c	-	878207	877395	-3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0884c	-	878840	878358	-3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0885c	-	879397	878921	-2	Hypothetical lipoprotein lpqH precursor	-	-	-	status 3	annotated	CDS	5	6
MAB_0886c	-	879791	879486	-3	Hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0887c	-	880381	879788	-2	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0888c	-	881814	880639	-1	Putative fumarylacetoacetase	-	-	-	status 3	annotated	CDS	5	6
MAB_0889c	-	882674	881811	-3	Conserved hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MAB_0890c	-	883873	882671	-2	Putative homogentisate 1,2-dioxygenase	-	-	-	status 3	annotated	CDS	5	6
MAB_0891c	-	884499	883966	-1	Putative HTH-type transcriptional regulator MarR	-	-	-	status 3	annotated	CDS	5	6
MAB_0892c	-	885092	884571	-3	Putative transcriptional regulator, AsnC family	-	-	-	status 3	annotated	CDS	5	6
MAB_0893	-	885296	886501	2	Putative 4-hydroxyphenylpyruvate dioxygenase	-	-	-	status 3	annotated	CDS	5	6
MAB_0894c	-	888001	886622	-2	Putative dihydrolipoamide dehydrogenase (LpdA)	-	-	-	status 3	annotated	CDS	5	6
MAB_0895c	-	889233	887998	-1	Putative dihydrolipoamide s-acetyltransferase component of pyruvate dehydrogenase complex E2	-	-	-	status 3	annotated	CDS	5	6
